CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1_03,REASON1ACC1_04,REASON1ACC1_05,REASON1ACC1_06,REASON1ACC1_07,REASON1ACC1_08,REASON2ACC1,REASON2ACC1_01,REASON2ACC1_02,REASON2ACC1_03,REASON2ACC1_04,REASON2ACC1_05,REASON2ACC1_06,REASON2ACC1_07,REASON1DEN1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1_04,REASON1DEN1_05,REASON2DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1_04,REASON2DEN1_05,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2_04,REASON2ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2_04,REASON1DEN2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2_04,REASON1DEN2_05,REASON2DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2_04,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3_04,REASON1ACC3_05,REASON2ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON1DEN3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON2DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3_04,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,TRUST_10,TRUST_26,TRUST_27,TRUST_28,TRUST_29,LRSP,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE12,VALUE13,VALUE14,VALUE16,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,COVID1A,COVID1B,COVID1C,COVID2,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3
10022,20210307.20081.203,1984,99999998,99999998, ,2,3,2,0,0,0,0,0,0,1,0,0,0,0,2,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,7,3,3,4,9,5,7,7,6,3,6,3,6,2,3,2,1,1,4,6,2,1,1,2,1,6,4,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,3,2,1,2,1,2,1,52,3,99999998,32,10,2,3,99999998,99999998,13,1,1,1.38305996464947,1.38691903449425,1.39445933285524
10024,20210307.29733.203,1971,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,7,1,4,99999998,99999998,9,E importante che gli stranieri si adeguino alle usanze della Svizzera,63, , , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,2,99999998,99999998,0,Ho seguito i consigli del Cosniglio Federale sull'opuscolo di votazione,95, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,1,8,99999998,99999998,2,Ho seguito i consigli del Consiglio Federale sull'opuscolo di voto,95, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,6,6,6,3,3,8,6,2,98,2,98,98,0,2,8,5,6,3,1,9,1,4,6,1,3,1,1,6,5,1,1,1,1,1,2,3,4,2,3,1,8,8,8,8,8,8,8,2,2,2,8,2,3,1,1,1,4,2,6,0,0,10,4,2,3,3,0,0,0,0,0,6,0,0,0,0,0,0,5,0,8,5,1,9,7,1,1,2, ,99999998,33,3,99999998,33,21,2,2,32,3,7,2,2,.12038025332305,.12169509883492,.113679504957853
10027,20210307.17807.203,1953,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,16,1,4,99999998,99999998,10,Les blacks blocs et casseurs de tous bords!,36, , , , , , , ,"En deuxième les prêtres et les soeurs ne portent plus leurs vêtements religieux dans les rues de notre pays  , et ce ne sont pas des personnes communes, donc j’,estime qu’il n’y a pas de bonnes raisons que des personnes s’arrogent le droit de se promener",52, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,"Aucune confiance dans ce genre de projet,",43, , , , , ,99, , , ,2,99999998,2,99999998,10, ,99999998, , , , , ,99999998, , ,"L’huile de palme, déforestation pour un produit mauvais pour la santé qui ne sert qu’à faire faire du bénéfice aux grandes entreprises qui on remplacé les huiles ou autres corps gras précédemment produit dans nos contrées .",55,42,31, , , ,99, , , ,2,1,0,1,1,3,3,0,2,1,0,3,0,1,5,3,6,1,8,3,8,6,5,8,8,1,1,6,6,1,1,1,1,1,1,2,4,1,3,3,3,2,2,2,1,1,2,3,4,4,1,1,1,1,1,1,4,3,4,0,0,4,8,0,4,2,3,1,0,0,0,0,0,2,5,0,2,5,5,0,5,4,1,4,16,1,2,2, ,99999998,31,7,2,99999998,22,99999998,8,99999998,99999998,3,2,1,.422784770351711,.437282674149943,.487087950435985
10034,20210307.18578.203,1960,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,16,1,2,99999998,99999998,98, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,98, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,3,99999998,99999998,8,98, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,7,98,98,3,98,5,5,5,5,6,98,98,98,5,98,9,6,3,5,5,9,9,6,2,9,2,2,6,9,2,2,2,1,1,1,8,8,1,2,8,2,8,8,2,8,2,8,8,8,8,8,8,8,1,1,8,4,3,5,0,0,6,0,0,4,5,0,0,0,0,0,0,0,5,98,98,98,98,98,98,6,5,1,10,16,1,1,1,1,2,32,2,99999998,99999998,23,99999998,2,32,9,6,2,2,.371451915326267,.505883168078056,.414440485975499
10035,20210307.29384.203,1946,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,8,? Person ist ano?,90, , , , , , , ,Auslandern muessen sich dem Schweizerrecht anpassen,100, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,2,99999998,2, ,99999998, , , , ,99999998, , , ,Wird vom fremden Institut bewirtschaftet,41, , , , ,Nur fuer Internet,51, , , ,1,2,99999998,99999998,5, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,5,98,98,98,98,5,98,98,98,98,98,98,0,1,98,1,5,9,1,9,1,5,2,2,8,1,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,8,8,3,18,1,1,1,1,2,40,3,99999998,33,10,1,4,51,3,98,8,8,1.1678323302843,1.30421960492848,1.15760888169095
10036,20210307.10409.203,1969,99999998,99999998, ,2,3,2,0,0,0,0,1,0,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,7,7,4,8,5,6,5,7,6,3,4,7,2,3,6,2,5,3,2,3,6,1,2,3,4,1,4,5,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,18,2,2,2, ,99999998,40,1,99999998,12,22,1,2,52,3,11,2,2,2.63146313628426,2.64854666743348,2.65738225213394
10038,20210307.21122.203,1939,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,11,2,99999998,4,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,les stupides se multiplent,12, , , , , ,99, , , , ,2,99999998,4,99999998,98, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,4,99999998,98, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,3,98,5,1,0,5,4,7,3,7,0,0,6,6,1,9,9,9,9,1,6,3,3,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,4,8,2,3,8,4,8,8,8,8,8,8,8,8,1,1,1,8,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,98,98,1,1,98,99999998,9,8,8, ,99999998,32,98,99999998,99999998,98,99999998,8,99999998,99999998,98,8,8,.911482775882547,.883350025561086,.983961128358324
10041,20210307.27986.203,1939,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,16,1,4,99999998,99999998,5,sécurité / respect de la femme,31,24, , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,8,99999998,99999998,99999998,98, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,8,99999998,99999998,99999998,98, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,9,9,7,7,7,9,7,98,98,98,98,98,98,5,7,1,3,2,2,4,1,3,2,8,2,4,5,6,2,1,1,2,1,4,4,1,2,1,1,8,4,4,1,4,4,1,1,2,2,4,4,4,4,1,1,1,2,2,98,6,9,3,7,4,2,98,2,0,0,98,0,0,0,98,2,5,3,2,8,3,4,3,1,3,16,1,1,1,2,2,51,7,3,31,10,2,1,99999998,99999998,8,1,2,.293782723345585,.252420626126292,.252228412233173
10049,20210307.18364.203,1961,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,4,2,99999998,4,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,Burkaverbot sehe ich nicht noetig. Gehoert nicht in der Verfassung (unwichtig),43,44, , , , ,99, , , , ,2,99999998,2,99999998,5, ,99999998, , , , ,99999998, , , ,Mir war nicht klar wie weit es ins Persoenliche ging,42, , , , , ,99, , , ,2,99999998,4,99999998,5, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,8,4,3,3,2,8,8,0,3,2,0,4,4,4,5,9,9,9,9,6,1,6,1,1,8,1,4,5,4,1,1,1,3,8,8,8,8,2,2,3,3,4,2,2,4,2,2,2,4,3,2,2,2,1,1,1,4,2,9,6,4,1,0,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,5,0,0,2,1,10,4,1,1,1,2,4,31,1,99999998,12,21,1,3,99999998,99999998,6,1,2,.925366525066571,.913568999163579,.839983170862088
10050,20210307.25379.203,1963,99999998,99999998, ,2,3,2,0,0,0,1,0,0,0,0,0,0,0,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,5,2,4,5,5,4,5,4,2,4,1,5,98,2,5,2,2,4,2,5,4,9,9,9,9,4,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,4,18,2,2,2, ,99999998,32,3,99999998,33,22,3,2,32,98,6,2,2,.429811685952671,.429894929937327,.430161006717921
10052,20210307.27243.203,1940,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , ,keine Kleidungsvorschriften,43, , , , , ,99, , , , ,1,4,99999998,99999998,7,einheitliche Regelung in der Schweiz,33, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,5,Erschliessung des Marktes in SEA,31, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,8,4,6,8,7,10,7,3,3,7,9,8,5,5,8,2,2,2,3,4,2,4,2,1,6,2,6,2,3,1,1,3,1,3,2,1,2,1,1,3,1,3,4,2,3,1,1,2,2,2,3,3,2,1,2,1,3,2,3,0,2,7,1,1,1,1,2,1,98,0,1,0,2,3,5,0,0,1,6,4,5,4,1,10,3,1,1,1,1,2,60,9,3,31,10,1,1,99999998,99999998,9,1,2,.596296107484154,.587063668349287,.543599834006141
10053,20210307.27863.203,1986,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,10,Ritengo indispensabile che tutte le donne vengano rispettate.,24,20, , , , , , ,"chiarezza e apertura, le cose si fanno alla luce del giorno.",41, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,2,99999998,10, ,99999998, , , , ,99999998, , , ,Non mi piace essere controllata,17,12, , , , ,99, , , ,2,99999998,2,99999998,7, ,99999998, , , , , ,99999998, , ,la produzione agricola deve essere controllata e la gente che ci lavora deve essere remunerata correttamente e onestamente per il lavoro svolto. Non sono sicura che l'Indonesia possa assicurarci che rispetti i diritti del uomo e del lavoratore.,53,41, , , ,"Il sostegno alle nostre imprese deve venire sempre assicurato dalla confederazione, come possono i piccoli produttori competere con importazioni estere dove il lavoratore viene sfruttato e di conseguenza la merce è a minor costo?  Pe non parlare della qua",31, , , ,8,7,5,5,7,9,7,1,7,6,98,5,5,6,7,4,4,4,2,3,1,4,6,1,2,1,1,4,3,1,1,1,1,2,2,2,4,1,2,3,3,3,2,2,4,1,2,3,4,3,1,1,2,1,1,1,4,2,8,6,7,8,0,8,0,0,8,0,0,0,1,0,0,5,5,0,2,5,9,0,9,4,2,9,16,1,2,2, ,99999998,52,1,99999998,11,10,1,4,52,1,4,2,2,.0902944813065394,.117720832686054,.13551741402363
10055,20210307.27266.203,1959,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,3,1,4,99999998,99999998,6,"Man sieht nicht wer oder was darunter ist. Verhüllt sollte man in diesem Land wo sie herkommen herumlaufen, aber nicht in der Schweiz. Wir sind offen..",41,63, , , , , , ,"nur Frauen verhüllt, diese werden meist von Männern dominiert oder unterdrückt",20,21,22,24, , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,5, ,99999998, , , , ,99999998, , , ,es muss nicht alles digital laufen.. Persönlichkeitsrechte gehen verloren/ man wird kontrolliert,43, , , , , ,99, , , ,8,99999998,99999998,99999998,98, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,6,6,4,4,4,3,3,3,5,3,5,3,5,4,4,6,2,2,5,1,5,6,2,4,2,2,5,6,1,1,1,1,1,2,2,2,1,1,3,3,3,2,2,2,2,3,8,8,8,8,8,8,1,1,1,4,3,8,8,8,1,3,3,3,3,8,8,8,3,3,3,3,1,1,8,1,1,8,5,1,2,2,8,3,1,1,1,2,4,21,3,99999998,98,23,2,2,98,3,5,2,1,.488284109934001,.441695686895775,.407613548257532
10057,20210307.22745.203,1949,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,3,99999998,8, ,99999998, , , , , , , , ,99999998, , , , , , ,es handelt sich um eine Minderheit abgesehen von den Randalierer.,44, , , , , ,99, , , , ,2,99999998,8,99999998,8, ,99999998, , , , ,99999998, , , ,es sind zuviele Organisationen beteiligt.,22, , , , , ,99, , , ,1,4,99999998,99999998,8,Kontrollierte Produktion + Handel,55, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,10,6,6,6,8,10,8,8,8,8,4,10,8,8,7,2,3,3,3,6,2,2,2,1,3,2,2,5,3,1,1,2,1,1,2,4,2,1,1,1,3,4,3,3,1,1,1,3,2,1,3,2,3,1,1,1,4,3,5,0,10,6,0,5,0,5,8,8,0,0,0,0,8,5,2,8,5,2,8,8,10,2,1,9,2,1,1,1,1,2,51,7,3,33,10,2,3,99999998,99999998,6,2,2,.407931066549877,.412744412361914,.368001671562933
10058,20210307.16619.203,2000,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,16,2,99999998,8,99999998,9, ,99999998, , , , , , , , ,99999998, , , , , , ,Tolleranza,101, , , , , ,99, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,Privacy. Troppa digitalizzazione,43, , , , , ,99, , , ,8,99999998,99999998,99999998,3, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,9,9,5,3,5,5,7,3,5,1,1,5,5,5,6,2,1,4,3,4,5,3,3,2,4,2,4,4,5,1,1,3,4,4,1,1,2,1,1,4,4,2,8,2,1,2,2,3,3,3,2,2,2,1,1,1,2,3,7,8,4,8,4,2,2,4,8,2,0,0,3,0,0,7,4,2,0,0,5,0,10,3,1,5,16,1,1,2, ,99999998,52,6,6,99999998,10,99999998,3,99999998,99999998,98,1,2,.215964642206807,.184751246547434,.163955896390279
10059,20210307.26165.203,1969,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,5,Non ci si deve nascondere il viso in pubblico. Per di più certe donne di famiglie estremiste sono costrette a farlo e questa imposizione non va accettato in Svizzera.,22,42,21,23,41, , , , ,99, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,"Mettere in mano ad imprese private i nostri dati é da incoscienti. Sappiamo bene che per soldi si fa tutto. Google, facebook, swisscom, la posta e molti altri vendono le nostre informazioni nonostante le smentite varie.   Per di più sappiamo anche che ci",42,41, , , , ,99, , , ,2,99999998,2,99999998,5, ,99999998, , , , , ,99999998, , ,Volevo dare un segnale che il commercio non sostenibile (olio di palma..) non é buono per il futuro del pianeta.,51, , , , , ,99, , , ,8,7,3,3,7,3,5,5,5,8,0,1,1,7,5,4,6,3,3,3,3,3,6,1,4,1,1,6,5,1,1,1,1,1,2,4,4,1,1,4,3,3,1,1,1,8,2,2,8,4,1,1,2,1,1,1,4,3,3,5,9,9,9,0,3,3,0,0,0,0,0,0,0,2,2,2,2,0,1,0,7,2,1,10,1,1,2,2, ,99999998,52,1,99999998,12,22,8,2,52,3,15,1,2,.0785419421145847,.058762361882331,.0644946597494283
10063,20210307.26319.203,1963,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,4,2,99999998,4,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , ,libertà di fare quello che si vuole,32, , , , ,sono di religione musulmana,101,14, , , ,2,99999998,2,99999998,1, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,2,99999998,99999998,1, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,9,6,5,1,3,5,5,6,6,5,2,6,5,5,5,3,4,1,1,1,1,5,4,4,1,6,6,6,2,1,1,4,2,3,1,1,1,2,3,8,3,3,1,1,4,2,3,3,2,2,2,2,8,2,2,2,4,2,3,0,7,6,3,1,6,1,0,5,3,0,0,0,6,1,1,1,1,1,1,1,7,4,1,10,4,2,2,2, ,99999998,32,3,99999998,33,10,1,1,99999998,99999998,4,2,1,.138817004102946,.118753765838394,.0860165844416713
10068,20210307.28784.203,1979,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,10, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,8,99999998,5, ,99999998, , , , , ,99999998, , , ,99, , , , , , , , , ,1,1,3,1,2,2,1,3,3,3,1,1,0,1,10,4,6,4,4,6,2,9,3,2,6,1,1,5,6,1,1,2,1,2,2,3,2,1,1,2,3,3,1,1,3,1,1,2,4,3,1,1,1,3,3,3,3,1,5,0,0,5,0,0,0,8,0,3,0,7,0,0,10,5,0,3,0,5,2,0,5,1,1,10,1,1,1,1,1,2,52,3,99999998,31,10,1,1,99999998,99999998,7,2,1,.450908637096494,.479322260013263,.505473590749408
10073,20210307.25418.203,1955,99999998,99999998, ,2,1,1,8,8,8,8,8,8,8,8,8,8,8,2,1,2,99999998,99999998,5,Frauen werden unterdruecktt. Anpassung an unser Land (Sitten ect.). Vermummungsverbot von Hooligans,21,22,36,63,62,64, , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,2,99999998,10, ,99999998, , , , ,99999998, , , ,Private Anbieter,22, , , , , ,99, , , ,2,99999998,4,99999998,8, ,99999998, , , , , ,99999998, , ,Rodung von Waeldern fuer Palmoel,51, , , , ,Zu wenig oder keine Kontrollen,52, , , ,8,5,5,4,4,4,4,6,5,6,1,7,1,5,4,2,2,2,2,5,4,5,2,1,2,5,1,6,3,1,2,1,1,3,3,3,3,1,2,3,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,3,3,3,5,10,0,0,3,8,0,0,0,0,0,8,0,8,5,5,5,3,9,4,10,3,1,10,9,1,1,1,1,2,21,4,99999998,99999998,10,99999998,4,51,3,8,1,7,.52233669211269,.526399427853685,.627050657375236
10074,20210307.14691.203,1979,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,8,Kommunikation,90, , , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,9, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,4,99999998,8, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,3,2,2,0,2,5,3,3,2,1,0,0,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,6,1,1,1,1,1,1,3,4,1,1,4,4,4,1,1,1,1,1,8,8,8,8,8,8,1,1,1,2,8,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,1,98,1,9,8,8, ,99999998,32,3,99999998,33,10,1,1,99999998,99999998,98,8,1,.500959018439822,.559464365022235,.598997939089795
10076,20210307.20388.203,1980,99999998,99999998, ,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,7,8,6,5,8,8,5,98,8,4,0,7,0,98,7,2,3,4,4,5,2,4,5,9,4,1,1,9,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,8,16,1,1,1,1,2,51,3,99999998,32,10,2,3,99999998,99999998,15,1,2,2.43238270211677,2.43958981150959,2.45290328700757
10077,20210307.27507.203,1948,99999998,99999998, ,2,3,2,0,0,0,0,0,0,0,1,0,0,0,17,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,3,3,98,0,98,5,98,5,98,5,0,3,4,0,98,9,2,1,1,9,3,9,6,1,6,1,1,6,6,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,7,16,1,1,1,1,2,32,7,3,32,10,2,8,99999998,99999998,98,3,1,2.35262411206249,2.35686717444065,2.35908189907705
